fecha_hecho,delito,sexo,edad,colonia_catalogo,alcaldia_catalogo,latitud,longitud,anio_hecho,mes_hecho,dia_hecho,indice_alcaldia,,
01/08/2018,USURPACIÓN DE IDENTIDAD,0,47,Ex Hipodromo De Peralvillo,Cuauhtémoc,19.45502,-99.13106,2018,8,1,4.00,,
01/08/2018,USURPACIÓN DE IDENTIDAD,1,60,Tlalcoligia,Tlalpan,19.2775099,-99.1726015,2018,8,1,11.00,,
01/08/2018,USURPACIÓN DE IDENTIDAD,1,37,El Yaqui,Cuajimalpa de Morelos,19.36526638,-99.26898479,2018,8,1,3.00,,
01/08/2018,USURPACIÓN DE IDENTIDAD,0,41,Ajusco,Coyoacán,19.31471025,-99.16485608,2018,8,1,2.00,,
01/08/2018,USURPACIÓN DE IDENTIDAD,1,56,Acueducto De Guadalupe,Gustavo A. Madero,19.52828413,-99.15642589,2018,8,1,5.00,,
06/08/2018,USURPACIÓN DE IDENTIDAD,1,40,Postal,Benito Juárez,19.39184851,-99.14447091,2018,8,6,1.00,,
07/08/2018,USURPACIÓN DE IDENTIDAD,0,40,Constitucion De La Republica,Gustavo A. Madero,19.48383,-99.09991,2018,8,7,5.00,,
07/08/2018,USURPACIÓN DE IDENTIDAD,0,31,Copilco El Bajo,Coyoacán,19.33925,-99.18254,2018,8,7,2.00,,
07/08/2018,USURPACIÓN DE IDENTIDAD,0,36,Roma Norte,Cuauhtémoc,19.42049342,-99.17537105,2018,8,7,4.00,,
09/08/2018,USURPACIÓN DE IDENTIDAD,1,35,Juan Gonzalez Romero,Gustavo A. Madero,19.50290559,-99.09198199,2018,8,9,5.00,,
10/08/2018,USURPACIÓN DE IDENTIDAD,0,45,Roma Norte,Cuauhtémoc,19.41741,-99.16472,2018,8,10,4.00,,
10/08/2018,USURPACIÓN DE IDENTIDAD,0,42,El Vergel,Iztapalapa,19.31772,-99.08358,2018,8,10,7.00,,
15/08/2018,USURPACIÓN DE IDENTIDAD,1,59,Barrio La Purisima Ticoman,Gustavo A. Madero,19.51486,-99.14251,2018,8,15,5.00,,
15/08/2018,USURPACIÓN DE IDENTIDAD,0,39,Pueblo San Andres Totoltepec,Tlalpan,19.25023479,-99.17438328,2018,8,15,11.00,,
20/08/2018,USURPACIÓN DE IDENTIDAD,1,31,Santa Maria Ticoman,Gustavo A. Madero,19.51575,-99.13503,2018,8,20,5.00,,
22/08/2018,USURPACIÓN DE IDENTIDAD,1,30,U.habit. Cuchilla Del Tesoro,Gustavo A. Madero,19.44719,-99.05649,2018,8,22,5.00,,
22/08/2018,USURPACIÓN DE IDENTIDAD,1,62,Polanco V Seccion,Miguel Hidalgo,19.43686,-99.18719,2018,8,22,9.00,,
24/08/2018,USURPACIÓN DE IDENTIDAD,0,22,Paseos De Taxqueña,Coyoacán,19.34030022,-99.13093418,2018,8,24,2.00,,
29/08/2018,USURPACIÓN DE IDENTIDAD,1,29,Parque Del Pedregal,Tlalpan,19.29644,-99.18963,2018,8,29,11.00,,
29/08/2018,USURPACIÓN DE IDENTIDAD,1,27,San Pedro De Los Pinos,Benito Juárez,19.3891,-99.18612,2018,8,29,1.00,,
01/09/2018,USURPACIÓN DE IDENTIDAD,0,28,La Pradera,Gustavo A. Madero,19.47669,-99.0659,2018,9,1,5.00,,
01/09/2018,USURPACIÓN DE IDENTIDAD,0,35,Romero De Terreros,Coyoacán,19.33692075,-99.17585671,2018,9,1,2.00,,
01/09/2018,USURPACIÓN DE IDENTIDAD,0,34,Lomas De Zaragoza,Iztapalapa,19.35247694,-98.99880253,2018,9,1,7.00,,
07/09/2018,USURPACIÓN DE IDENTIDAD,1,54,San Antonio,Azcapotzalco,19.48082,-99.20312,2018,9,7,0.00,,
07/09/2018,USURPACIÓN DE IDENTIDAD,0,44,Juarez,Cuauhtémoc,19.4301081,-99.1568374,2018,9,7,4.00,,
11/09/2018,USURPACIÓN DE IDENTIDAD,1,34,Bosque De Las Lomas,Miguel Hidalgo,19.39356,-99.24888,2018,9,11,9.00,,
11/09/2018,USURPACIÓN DE IDENTIDAD,1,38,El Eden,Iztapalapa,19.3646643,-99.01387453,2018,9,11,7.00,,
11/09/2018,USURPACIÓN DE IDENTIDAD,1,39,Santa Martha Acatitla Sur,Iztapalapa,19.37566751,-99.02244419,2018,9,11,7.00,,
13/09/2018,USURPACIÓN DE IDENTIDAD,1,45,Pueblo De Los Reyes,Coyoacán,19.33216208,-99.15281877,2018,9,13,2.00,,
15/09/2018,USURPACIÓN DE IDENTIDAD,0,38,Barrio La Purisima Ticoman,Gustavo A. Madero,19.51518,-99.13787,2018,9,15,5.00,,
15/09/2018,USURPACIÓN DE IDENTIDAD,1,54,Residencial Acueducto De Guadalupe,Gustavo A. Madero,19.52323,-99.14907,2018,9,15,5.00,,
16/09/2018,USURPACIÓN DE IDENTIDAD,1,32,Gabriel Ramos Millan Seccion Bramadero,Iztacalco,19.39129,-99.09773,2018,9,16,6.00,,
17/09/2018,USURPACIÓN DE IDENTIDAD,1,75,Niños Heroes,Benito Juárez,19.38713,-99.14273,2018,9,17,1.00,,
17/09/2018,USURPACIÓN DE IDENTIDAD,1,34,Santa Fe Peña Blanca,Álvaro Obregón,19.36971,-99.26575,2018,9,17,15.00,,
18/09/2018,USURPACIÓN DE IDENTIDAD,0,56,Barrio Santa Cruz,Iztacalco,19.38867,-99.12062,2018,9,18,6.00,,
20/09/2018,USURPACIÓN DE IDENTIDAD,0,29,Ejercito De Oriente Zona Peñon,Iztapalapa,19.36768,-99.02611,2018,9,20,7.00,,
24/09/2018,USURPACIÓN DE IDENTIDAD,1,24,Portales Sur,Benito Juárez,19.36283,-99.14966,2018,9,24,1.00,,
24/09/2018,USURPACIÓN DE IDENTIDAD,1,47,Anzures,Miguel Hidalgo,19.42885286,-99.17517945,2018,9,24,9.00,,
25/09/2018,USURPACIÓN DE IDENTIDAD,0,51,C T M El Risco,Gustavo A. Madero,19.51012,-99.0975,2018,9,25,5.00,,
25/09/2018,USURPACIÓN DE IDENTIDAD,1,30,Peñon De Los Baños,Venustiano Carranza,19.43845,-99.07896,2018,9,25,13.00,,
26/09/2018,USURPACIÓN DE IDENTIDAD,0,42,Magisterial Coapa,Tlalpan,19.29051,-99.11518,2018,9,26,11.00,,
27/09/2018,USURPACIÓN DE IDENTIDAD,1,33,San Pedro De Los Pinos,Benito Juárez,19.38594981,-99.18841016,2018,9,27,1.00,,
30/09/2018,USURPACIÓN DE IDENTIDAD,1,56,Xoco,Benito Juárez,19.36329,-99.1687,2018,9,30,1.00,,
30/09/2018,USURPACIÓN DE IDENTIDAD,1,28,Ex Hacienda Coapa,Tlalpan,19.29721214,-99.12517976,2018,9,30,11.00,,
01/10/2018,USURPACIÓN DE IDENTIDAD,0,48,Bosques De Las Lomas,Cuajimalpa de Morelos,19.39202,-99.24927,2018,10,1,3.00,,
01/10/2018,USURPACIÓN DE IDENTIDAD,0,52,Cuajimalpa,Cuajimalpa de Morelos,19.36416626,-99.30287719,2018,10,1,3.00,,
03/10/2018,USURPACIÓN DE IDENTIDAD,0,65,Barrio San Lucas,Iztapalapa,19.35837,-99.09206,2018,10,3,7.00,,
03/10/2018,USURPACIÓN DE IDENTIDAD,1,53,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,19.3623,-99.26587,2018,10,3,3.00,,
04/10/2018,USURPACIÓN DE IDENTIDAD,0,53,Granjas Esmeralda,Iztapalapa,19.35358,-99.11921,2018,10,4,7.00,,
04/10/2018,USURPACIÓN DE IDENTIDAD,1,34,Infonavit Iztacalco,Iztacalco,19.38369,-99.10322,2018,10,4,6.00,,
05/10/2018,USURPACIÓN DE IDENTIDAD,1,28,Xoco,Benito Juárez,19.36228564,-99.17019367,2018,10,5,1.00,,
08/10/2018,USURPACIÓN DE IDENTIDAD,0,42,Villa Tlalpan,Tlalpan,19.27386,-99.16112,2018,10,8,11.00,,
09/10/2018,USURPACIÓN DE IDENTIDAD,1,62,Lomas De Chapultepec Iii Seccion,Miguel Hidalgo,19.42951,-99.20561,2018,10,9,9.00,,
09/10/2018,USURPACIÓN DE IDENTIDAD,1,64,El Coyol,Gustavo A. Madero,19.48679,-99.0941,2018,10,9,5.00,,
10/10/2018,USURPACIÓN DE IDENTIDAD,0,32,Napoles,Benito Juárez,19.39487,-99.17321,2018,10,10,1.00,,
11/10/2018,USURPACIÓN DE IDENTIDAD,1,36,Agricola Oriental,Iztacalco,19.39388,-99.06363,2018,10,11,6.00,,
11/10/2018,USURPACIÓN DE IDENTIDAD,1,30,San Diego Churubusco,Coyoacán,19.35539,-99.15069,2018,10,11,2.00,,
11/10/2018,USURPACIÓN DE IDENTIDAD,1,33,Lomas De Chapultepec Iii Seccion,Miguel Hidalgo,19.43225581,-99.20948356,2018,10,11,9.00,,
12/10/2018,USURPACIÓN DE IDENTIDAD,0,76,Alamos,Benito Juárez,19.39936,-99.14549,2018,10,12,1.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,0,24,Tlalpan,Tlalpan,19.28869,-99.16733,2018,10,15,11.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,1,46,Ex-Hacienda El Rosario,Azcapotzalco,19.49706,-99.20591,2018,10,15,0.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,1,52,Campestre Churubusco,Coyoacán,19.34788,-99.13087,2018,10,15,2.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,1,63,Roma Sur,Cuauhtémoc,19.40578,-99.16673,2018,10,15,4.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,0,38,Morelos,Venustiano Carranza,19.44518,-99.11975,2018,10,15,13.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,0,50,Pueblo Santa Martha Acatitla,Iztapalapa,19.3532,-99.01334,2018,10,15,7.00,,
15/10/2018,USURPACIÓN DE IDENTIDAD,0,40,Xoco,Benito Juárez,19.365,-99.16378,2018,10,15,1.00,,
17/10/2018,USURPACIÓN DE IDENTIDAD,1,26,Industrial Vallejo,Azcapotzalco,19.49723,-99.15503,2018,10,17,0.00,,
17/10/2018,USURPACIÓN DE IDENTIDAD,0,44,Villa Quietud,Coyoacán,19.30426,-99.10434,2018,10,17,2.00,,
17/10/2018,USURPACIÓN DE IDENTIDAD,0,42,Juarez,Cuauhtémoc,19.43114994,-99.15823214,2018,10,17,4.00,,
17/10/2018,USURPACIÓN DE IDENTIDAD,0,44,Libertad,Azcapotzalco,19.47900116,-99.1785188,2018,10,17,0.00,,
18/10/2018,USURPACIÓN DE IDENTIDAD,1,44,Moderna,Benito Juárez,19.39881,-99.13709,2018,10,18,1.00,,
18/10/2018,USURPACIÓN DE IDENTIDAD,1,53,Polanco Iv Seccion,Miguel Hidalgo,19.43793,-99.19376,2018,10,18,9.00,,
20/10/2018,USURPACIÓN DE IDENTIDAD,1,35,Escandon Ii Seccion,Miguel Hidalgo,19.3987462,-99.17998374,2018,10,20,9.00,,
22/10/2018,USURPACIÓN DE IDENTIDAD,0,26,Barrio Xaltocan,Xochimilco,19.25055,-99.09629,2018,10,22,14.00,,
23/10/2018,USURPACIÓN DE IDENTIDAD,0,35,La Raza,Azcapotzalco,19.46473,-99.14633,2018,10,23,0.00,,
25/10/2018,USURPACIÓN DE IDENTIDAD,1,24,Churubusco Country Club,Coyoacán,19.35716,-99.14377,2018,10,25,2.00,,
25/10/2018,USURPACIÓN DE IDENTIDAD,1,45,Nueva Industrial Vallejo,Gustavo A. Madero,19.50066,-99.14959,2018,10,25,5.00,,
29/10/2018,USURPACIÓN DE IDENTIDAD,0,61,Haciendas De Coyoacan,Coyoacán,19.30514,-99.11213,2018,10,29,2.00,,
29/10/2018,USURPACIÓN DE IDENTIDAD,1,62,Polanco V Seccion,Miguel Hidalgo,19.43093,-99.18731,2018,10,29,9.00,,
29/10/2018,USURPACIÓN DE IDENTIDAD,0,45,Polanco Ii Seccion,Miguel Hidalgo,19.43612,-99.20126,2018,10,29,9.00,,
30/10/2018,USURPACIÓN DE IDENTIDAD,1,39,Villa De Aragon,Gustavo A. Madero,19.46679,-99.05925,2018,10,30,5.00,,
30/10/2018,USURPACIÓN DE IDENTIDAD,1,38,Ampliacion Granada,Miguel Hidalgo,19.44462,-99.20281,2018,10,30,9.00,,
01/11/2018,USURPACIÓN DE IDENTIDAD,1,26,Pueblo San Francisco Tetecala,Azcapotzalco,19.48043,-99.19178,2018,11,1,0.00,,
02/11/2018,USURPACIÓN DE IDENTIDAD,0,24,Residencial La Escalera,Gustavo A. Madero,19.50884,-99.13863,2018,11,2,5.00,,
02/11/2018,USURPACIÓN DE IDENTIDAD,0,42,Paseos De Churubusco,Iztapalapa,19.38386,-99.09171,2018,11,2,7.00,,
02/11/2018,USURPACIÓN DE IDENTIDAD,0,51,Campestre,Álvaro Obregón,19.36034,-99.18947,2018,11,2,15.00,,
03/11/2018,USURPACIÓN DE IDENTIDAD,1,53,Aviacion Civil,Venustiano Carranza,19.41105,-99.07868,2018,11,3,13.00,,
03/11/2018,USURPACIÓN DE IDENTIDAD,0,31,Ampliacion Alpes,Álvaro Obregón,19.35872,-99.20998,2018,11,3,15.00,,
03/11/2018,USURPACIÓN DE IDENTIDAD,0,81,Nonoalco Tlatelolco,Cuauhtémoc,19.45458983,-99.14521678,2018,11,3,4.00,,
04/11/2018,USURPACIÓN DE IDENTIDAD,1,26,Miguel Hidalgo 2a Seccion,Tlalpan,19.28514544,-99.19740558,2018,11,4,11.00,,
05/11/2018,USURPACIÓN DE IDENTIDAD,1,47,San Francisco Culhuacan Barrio De San Juan,Coyoacán,19.33891,-99.11922,2018,11,5,2.00,,
05/11/2018,USURPACIÓN DE IDENTIDAD,1,31,Barrio Xaltocan,Xochimilco,19.25289,-99.10137,2018,11,5,14.00,,
05/11/2018,USURPACIÓN DE IDENTIDAD,0,66,Leyes De Reforma 3a Seccion,Iztapalapa,19.38322,-99.07554,2018,11,5,7.00,,
06/11/2018,USURPACIÓN DE IDENTIDAD,1,32,Cuajimalpa,Cuajimalpa de Morelos,19.35449,-99.29331,2018,11,6,3.00,,
08/11/2018,USURPACIÓN DE IDENTIDAD,1,65,Jardines Del Pedregal De San Angel,Coyoacán,19.30297,-99.19771,2018,11,8,2.00,,
09/11/2018,USURPACIÓN DE IDENTIDAD,0,31,Guadalupe Inn,Álvaro Obregón,19.36179,-99.18621,2018,11,9,15.00,,
09/11/2018,USURPACIÓN DE IDENTIDAD,1,81,Unidad Modelo,Iztapalapa,19.36554,-99.12523,2018,11,9,7.00,,
09/11/2018,USURPACIÓN DE IDENTIDAD,0,35,Maximino Avila Camacho,Gustavo A. Madero,19.47624,-99.13716,2018,11,9,5.00,,
09/11/2018,USURPACIÓN DE IDENTIDAD,1,27,Tepeyac Insurgentes,Gustavo A. Madero,19.48733,-99.12361,2018,11,9,5.00,,
10/11/2018,USURPACIÓN DE IDENTIDAD,1,31,Lomas De Memetla,Cuajimalpa de Morelos,19.35452,-99.28969,2018,11,10,3.00,,
14/11/2018,USURPACIÓN DE IDENTIDAD,1,43,C T M Atzacoalco,Gustavo A. Madero,19.50968,-99.10345,2018,11,14,5.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,0,35,Florida,Álvaro Obregón,19.36207,-99.18267,2018,11,15,15.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,1,58,Centro,Cuauhtémoc,19.43162,-99.13864,2018,11,15,4.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,1,63,Cuauhtemoc,La Magdalena Contreras,19.32316,-99.24583,2018,11,15,8.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,0,30,Estrella,Gustavo A. Madero,19.47335,-99.11324,2018,11,15,5.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,0,36,Del Carmen,Coyoacán,19.35152,-99.15442,2018,11,15,2.00,,
15/11/2018,USURPACIÓN DE IDENTIDAD,0,41,San Rafael,Cuauhtémoc,19.43731686,-99.16214034,2018,11,15,4.00,,
16/11/2018,USURPACIÓN DE IDENTIDAD,0,60,Xoco,Benito Juárez,19.36,-99.17088,2018,11,16,1.00,,
16/11/2018,USURPACIÓN DE IDENTIDAD,1,37,Pedregal De Carrasco,Coyoacán,19.30778,-99.16346,2018,11,16,2.00,,
16/11/2018,USURPACIÓN DE IDENTIDAD,0,53,Barrio Santa Catarina,Coyoacán,19.34762,-99.17268,2018,11,16,2.00,,
17/11/2018,USURPACIÓN DE IDENTIDAD,1,71,Barrio La Otra Banda,Álvaro Obregón,19.33685663,-99.1936385,2018,11,17,15.00,,
18/11/2018,USURPACIÓN DE IDENTIDAD,1,33,Pedregal De Santa Ursula,Coyoacán,19.30841,-99.15112,2018,11,18,2.00,,
20/11/2018,USURPACIÓN DE IDENTIDAD,1,0,Insurgentes Cuicuilco,Coyoacán,19.30572,-99.19085,2018,11,20,2.00,,
21/11/2018,USURPACIÓN DE IDENTIDAD,0,38,Los Sauces,Coyoacán,19.3029,-99.12183,2018,11,21,2.00,,
22/11/2018,USURPACIÓN DE IDENTIDAD,1,53,Morelos,Cuauhtémoc,19.44275,-99.12474,2018,11,22,4.00,,
22/11/2018,USURPACIÓN DE IDENTIDAD,0,56,San Pedro De Los Pinos,Benito Juárez,19.39034,-99.18601,2018,11,22,1.00,,
23/11/2018,USURPACIÓN DE IDENTIDAD,1,73,Jamaica,Venustiano Carranza,19.40548,-99.1232,2018,11,23,13.00,,
24/11/2018,USURPACIÓN DE IDENTIDAD,0,56,Granjas Coapa,Tlalpan,19.29398,-99.10865,2018,11,24,11.00,,
26/11/2018,USURPACIÓN DE IDENTIDAD,1,30,Peralvillo,Cuauhtémoc,19.46434,-99.13838,2018,11,26,4.00,,
27/11/2018,USURPACIÓN DE IDENTIDAD,0,37,Santa Fe La Loma,Álvaro Obregón,19.37088,-99.2488,2018,11,27,15.00,,
28/11/2018,USURPACIÓN DE IDENTIDAD,0,25,El Rosario,Azcapotzalco,19.50191,-99.20381,2018,11,28,0.00,,
28/11/2018,USURPACIÓN DE IDENTIDAD,1,55,Cuauhtemoc,Cuauhtémoc,19.43566,-99.16819,2018,11,28,4.00,,
29/11/2018,USURPACIÓN DE IDENTIDAD,0,35,Buenavista,Cuauhtémoc,19.44631,-99.15316,2018,11,29,4.00,,
29/11/2018,USURPACIÓN DE IDENTIDAD,0,36,Pueblo Santiago Ahuizotla,Azcapotzalco,19.4779,-99.20816,2018,11,29,0.00,,
30/11/2018,USURPACIÓN DE IDENTIDAD,0,61,Zona Escolar,Gustavo A. Madero,19.54219,-99.14993,2018,11,30,5.00,,
30/11/2018,USURPACIÓN DE IDENTIDAD,0,39,Lindavista Sur,Gustavo A. Madero,19.48818,-99.12925,2018,11,30,5.00,,
01/12/2018,USURPACIÓN DE IDENTIDAD,1,29,Cuauhtemoc,Cuauhtémoc,19.43351,-99.1646,2018,12,1,4.00,,
02/12/2018,USURPACIÓN DE IDENTIDAD,0,53,Pueblo Santa Maria Tepepan,Xochimilco,19.26869,-99.1397,2018,12,2,14.00,,
02/12/2018,USURPACIÓN DE IDENTIDAD,0,60,Del Valle Centro,Benito Juárez,19.38704,-99.17457,2018,12,2,1.00,,
02/12/2018,USURPACIÓN DE IDENTIDAD,0,52,Portales Sur,Benito Juárez,19.35963652,-99.15131986,2018,12,2,1.00,,
03/12/2018,USURPACIÓN DE IDENTIDAD,0,32,Del Valle Sur,Benito Juárez,19.36632,-99.17227,2018,12,3,1.00,,
03/12/2018,USURPACIÓN DE IDENTIDAD,0,59,Del Valle Norte,Benito Juárez,19.39292,-99.16733,2018,12,3,1.00,,
04/12/2018,USURPACIÓN DE IDENTIDAD,1,48,Actipan,Benito Juárez,19.36882,-99.18045,2018,12,4,1.00,,
04/12/2018,USURPACIÓN DE IDENTIDAD,1,39,Centro,Cuauhtémoc,19.42468,-99.13161,2018,12,4,4.00,,
04/12/2018,USURPACIÓN DE IDENTIDAD,1,53,San Juan De Aragon Iii Seccion,Gustavo A. Madero,19.44891,-99.0719,2018,12,4,5.00,,
04/12/2018,USURPACIÓN DE IDENTIDAD,0,30,Molino Del Rey,Miguel Hidalgo,19.42431654,-99.20354511,2018,12,4,9.00,,
05/12/2018,USURPACIÓN DE IDENTIDAD,0,29,Nueva Santa Maria,Azcapotzalco,19.46145,-99.17029,2018,12,5,0.00,,
06/12/2018,USURPACIÓN DE IDENTIDAD,1,81,Colonial Iztapalapa,Iztapalapa,19.34633,-99.05764,2018,12,6,7.00,,
06/12/2018,USURPACIÓN DE IDENTIDAD,1,51,Guadalupe Del Moral,Iztapalapa,19.37402,-99.0787,2018,12,6,7.00,,
06/12/2018,USURPACIÓN DE IDENTIDAD,1,37,Cristo Rey,Álvaro Obregón,19.39053,-99.2006,2018,12,6,15.00,,
06/12/2018,USURPACIÓN DE IDENTIDAD,1,34,Bosque De Las Lomas,Miguel Hidalgo,19.41267,-99.23479,2018,12,6,9.00,,
07/12/2018,USURPACIÓN DE IDENTIDAD,1,23,Rinconada Coapa 2a Seccion,Tlalpan,19.30091,-99.11599,2018,12,7,11.00,,
07/12/2018,USURPACIÓN DE IDENTIDAD,1,61,Santa Maria La Ribera,Cuauhtémoc,19.45281,-99.16324,2018,12,7,4.00,,
07/12/2018,USURPACIÓN DE IDENTIDAD,1,29,Roma Sur,Cuauhtémoc,19.40597,-99.16584,2018,12,7,4.00,,
07/12/2018,USURPACIÓN DE IDENTIDAD,1,77,Cristo Rey,Álvaro Obregón,19.38837,-99.20376,2018,12,7,15.00,,
08/12/2018,USURPACIÓN DE IDENTIDAD,0,66,Guerrero,Cuauhtémoc,19.44575,-99.14497,2018,12,8,4.00,,
08/12/2018,USURPACIÓN DE IDENTIDAD,1,57,General Pedro Ma Anaya,Benito Juárez,19.35977,-99.15835,2018,12,8,1.00,,
08/12/2018,USURPACIÓN DE IDENTIDAD,1,44,Pro Hogar,Azcapotzalco,19.47345,-99.15388,2018,12,8,0.00,,
09/12/2018,USURPACIÓN DE IDENTIDAD,0,40,Central De Abasto,Iztapalapa,19.38302,-99.09322,2018,12,9,7.00,,
10/12/2018,USURPACIÓN DE IDENTIDAD,1,38,Del Valle Norte,Benito Juárez,19.39455,-99.16458,2018,12,10,1.00,,
10/12/2018,USURPACIÓN DE IDENTIDAD,1,40,Xotepingo,Coyoacán,19.32935,-99.14073,2018,12,10,2.00,,
10/12/2018,USURPACIÓN DE IDENTIDAD,0,61,Pueblo De Santiago Atzacoalco,Gustavo A. Madero,19.49638,-99.09761,2018,12,10,5.00,,
10/12/2018,USURPACIÓN DE IDENTIDAD,1,33,Peña Pobre,Tlalpan,19.29805,-99.18257,2018,12,10,11.00,,
10/12/2018,USURPACIÓN DE IDENTIDAD,1,37,Ampliacion Napoles,Benito Juárez,19.3881836,-99.1773272,2018,12,10,1.00,,
11/12/2018,USURPACIÓN DE IDENTIDAD,1,37,Zona Centro,Venustiano Carranza,19.42486,-99.1206,2018,12,11,13.00,,
12/12/2018,USURPACIÓN DE IDENTIDAD,1,71,Bondojito,Gustavo A. Madero,19.46585,-99.10676,2018,12,12,5.00,,
12/12/2018,USURPACIÓN DE IDENTIDAD,1,89,El Retoño,Iztapalapa,19.3705,-99.1252,2018,12,12,7.00,,
12/12/2018,USURPACIÓN DE IDENTIDAD,1,21,Merced Balbuena,Venustiano Carranza,19.42058,-99.12486,2018,12,12,13.00,,
12/12/2018,USURPACIÓN DE IDENTIDAD,1,38,Adolfo Lopez Mateos,Cuajimalpa de Morelos,19.3625284,-99.29452747,2018,12,12,3.00,,
13/12/2018,USURPACIÓN DE IDENTIDAD,1,41,Ampliacion Fuentes Del Pedregal,Tlalpan,19.30639,-99.21123,2018,12,13,11.00,,
14/12/2018,USURPACIÓN DE IDENTIDAD,0,60,Lomas De Tarango,Álvaro Obregón,19.36266,-99.21242,2018,12,14,15.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,35,Gertrudis Sanchez 3a Seccion,Gustavo A. Madero,19.46316,-99.09943,2018,12,15,5.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,45,Carlos A Madrazo,Álvaro Obregón,19.37965,-99.25131,2018,12,15,15.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,1,53,Jardin Balbuena,Venustiano Carranza,19.41168,-99.10519,2018,12,15,13.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,1,75,El Triunfo,Iztapalapa,19.37759,-99.12244,2018,12,15,7.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,44,Jardin Balbuena,Venustiano Carranza,19.41997,-99.11182,2018,12,15,13.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,61,Pueblo San Francisco Xocotitla,Azcapotzalco,19.46922,-99.14631,2018,12,15,0.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,63,El Rosario,Azcapotzalco,19.50525,-99.20725,2018,12,15,0.00,,
15/12/2018,USURPACIÓN DE IDENTIDAD,0,28,Los Cipreses,Coyoacán,19.31992555,-99.1280774,2018,12,15,2.00,,
17/12/2018,USURPACIÓN DE IDENTIDAD,0,40,Roma Norte,Cuauhtémoc,19.42112,-99.16958,2018,12,17,4.00,,
17/12/2018,USURPACIÓN DE IDENTIDAD,0,0,San Jeronimo Lidice,La Magdalena Contreras,19.32476,-99.23342,2018,12,17,8.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,1,62,Tacuba,Miguel Hidalgo,19.45833,-99.18416,2018,12,18,9.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,0,52,Ampliacion Sinatel,Iztapalapa,19.36574,-99.12872,2018,12,18,7.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,0,48,Peralvillo,Cuauhtémoc,19.46087,-99.1342,2018,12,18,4.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,1,64,Guadalupe Tepeyac,Gustavo A. Madero,19.46762,-99.12264,2018,12,18,5.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,1,41,Defensores De La Republica,Gustavo A. Madero,19.4747,-99.14365,2018,12,18,5.00,,
18/12/2018,USURPACIÓN DE IDENTIDAD,0,51,Jardines Del Pedregal,Álvaro Obregón,19.33294,-99.20324,2018,12,18,15.00,,
19/12/2018,USURPACIÓN DE IDENTIDAD,0,21,Churubusco Country Club,Coyoacán,19.35147,-99.14536,2018,12,19,2.00,,
19/12/2018,USURPACIÓN DE IDENTIDAD,0,52,Narvarte Poniente,Benito Juárez,19.38504,-99.15749,2018,12,19,1.00,,
19/12/2018,USURPACIÓN DE IDENTIDAD,0,28,El Charco,Tlalpan,19.23082,-99.20246,2018,12,19,11.00,,
19/12/2018,USURPACIÓN DE IDENTIDAD,0,51,Dr Alfonso Ortiz Tirado,Iztapalapa,19.38265,-99.07817,2018,12,19,7.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,1,41,Tenorios,Iztapalapa,19.3301,-99.02099,2018,12,20,7.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,1,41,Argentina Antigua,Miguel Hidalgo,19.45822,-99.19811,2018,12,20,9.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,0,64,1ra Victoria,Álvaro Obregón,19.38529,-99.19846,2018,12,20,15.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,1,45,Los Girasoles,Coyoacán,19.30474,-99.12302,2018,12,20,2.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,1,40,San Jose De Los Cedros,Cuajimalpa de Morelos,19.36576,-99.28348,2018,12,20,3.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,1,50,Tlalpan,Tlalpan,19.28826,-99.16747,2018,12,20,11.00,,
20/12/2018,USURPACIÓN DE IDENTIDAD,0,33,Cuauhtemoc Pensil,Miguel Hidalgo,19.44451,-99.19404,2018,12,20,9.00,,
